1,1,表紙
2,1,目次
5,2,６店の極上スイーツを食して、ミッションを達成せよ！
5,2,衝撃の食感を体験せよ！
11,2,極濃チーズで口を一杯にしろ！
20,2,貴族な気分に浸れ！
26,2,新鮮なフルーツに笑え！
34,2,究極のコラボに酔え！
40,2,自分だけのケーキを食せ！
17,2,れこめんコラム１
31,2,れこめんコラム２
48,2,おまけの漫画
57,1,奥付
